screenMode,seed,subjCode,breakEvery,useParallel,Question,compLower,filename,hasQuestion,newWord1,newWord2,offsetNoun,onsetDet,onsetNoun,part,relatedness,sentID,speaker,totalLen,trigDet,trigOffsetNoun,unrelOppositeGender,waitForDetOffset,waitForEnd,waitForNounOffset,yesOrNo,trialIndex,expTimer,whichPart,trialIndex,response,isRight,rt
fs,10,01M32,30,yes,,,Nat_303_control,0,studenten,studie,1.034,0.179,0.311,experiment,control,303,Nat,4.896,55,155,,0.132,3.862,0.723,nan,114,1777.288306,experiment,113,-99,-99,-99000
fs,10,01M32,30,yes,,het aanrecht,nonNat_77_related,0,,,3.893,3.231,3.406,experiment,related,77,nonNat,4.301,21,219,de tafel,0.175,0.408,0.487,nan,115,1786.554658,experiment,114,-99,-99,-99000
fs,10,01M32,30,yes,Nemen ze een parasol mee als het mooi weer is?,het strand,nonNat_24_unrelated,1,,,3.627,3.019,3.175,experiment,unrelated,24,nonNat,4.796,22,229,de rivier,0.156,1.169,0.452,1,116,1799.004919,experiment,115,slash,1,2835.018551
fs,10,01M32,30,yes,Gaat de spreker in de zomer graag zwemmen?,het zwembad,nonNat_6_unrelated,1,,,4.325,3.588,3.774,experiment,unrelated,6,nonNat,5.272,22,229,de badkuip,0.186,0.947,0.551,1,117,1811.732999,experiment,116,slash,1,2637.990801
fs,10,01M32,30,yes,,,Nat_305_control,0,ontbijt,boterham,3.347,2.76,2.896,experiment,control,305,Nat,4.005,55,155,,0.136,0.658,0.451,nan,118,1820.527975,experiment,117,-99,-99,-99000
fs,10,01M32,30,yes,,het geld,Nat_156_unrelated,0,,,3.709,3.189,3.29,experiment,unrelated,156,Nat,4.128,12,129,de briefjes,0.101,0.419,0.419,nan,119,1829.450335,experiment,118,-99,-99,-99000
fs,10,01M32,30,yes,Had Hendrik een DVD gekregen voor zijn verjaardag?,de bioscoop,nonNat_114_related,1,,,6.533,5.896,6.069,experiment,related,114,nonNat,7.206,21,219,het filmhuis,0.173,0.673,0.464,0,120,1843.067985,experiment,119,z,1,1594.608775
fs,10,01M32,30,yes,Gingen de dames nog wat drinken?,het cafe,Nat_68_related,1,,,3.467,2.892,3.042,experiment,related,68,Nat,4.695,11,119,de lunchroom,0.15,1.228,0.425,1,121,1886.947028,experiment,120,slash,1,1522.402431
fs,10,01M32,30,yes,Ging de zanger in een helicopter terug naar het hotel?,het hotel,Nat_93_related,1,,,3.433,2.91,3.041,experiment,related,93,Nat,4.192,11,119,de zaal,0.131,0.759,0.392,0,122,1899.962648,experiment,121,z,1,4018.557509
fs,10,01M32,30,yes,Moeten ze vanavond vroeg naar bed?,de wekker,Nat_34_related,1,,,3.665,3.183,3.308,experiment,related,34,Nat,4.584,11,119,het alarm,0.125,0.919,0.357,1,123,1914.641984,experiment,122,slash,1,5255.826162
fs,10,01M32,30,yes,Zijn de jongens hout aan het verzamelen voor het kampvuur vanavond?,het kampvuur,nonNat_26_related,1,,,4.172,3.33,3.556,experiment,related,26,nonNat,4.842,21,219,de tocht,0.226,0.67,0.616,1,124,1926.761796,experiment,123,slash,1,2463.733085
fs,10,01M32,30,yes,Lijkt Sam erg op zijn moeder?,de boom,nonNat_125_unrelated,1,,,5.625,5.013,5.218,experiment,unrelated,125,nonNat,6.643,22,229,het plantje,0.205,1.018,0.407,0,125,1941.009581,experiment,124,z,1,2784.76524
fs,10,01M32,30,yes,Was de spreker ziek?,de dokter,Nat_13_related,1,,,3.481,3.091,3.231,experiment,related,13,Nat,4.256,11,119,het ziekenhuis,0.14,0.775,0.25,1,126,1953.369169,experiment,125,slash,1,3288.523392
fs,10,01M32,30,yes,,de naald,Nat_107_unrelated,0,,,3.662,3.07,3.193,experiment,unrelated,107,Nat,5.535,12,129,het huis,0.123,1.873,0.469,nan,127,1963.693611,experiment,126,-99,-99,-99000
fs,10,01M32,30,yes,,het platteland,Nat_149_related,0,,,6.029,5.341,5.503,experiment,related,149,Nat,6.712,11,119,de velden,0.162,0.683,0.526,nan,128,1975.193066,experiment,127,-99,-99,-99000
fs,10,01M32,30,yes,,de schat,Nat_5_unrelated,0,,,3.575,3.03,3.165,experiment,unrelated,5,Nat,4.413,12,129,het pakketje,0.135,0.838,0.41,nan,129,1984.397401,experiment,128,-99,-99,-99000
fs,10,01M32,30,yes,,,nonNat_352_control,0,Olympische Spelen,Rio de Janeiro,3.109,1.455,1.959,experiment,control,352,nonNat,5.796,55,155,,0.504,2.687,1.15,nan,130,1994.980846,experiment,129,-99,-99,-99000
fs,10,01M32,30,yes,,het casino,nonNat_66_unrelated,0,,,2.412,1.923,2.092,experiment,unrelated,66,nonNat,4.2,22,229,de bar,0.169,1.788,0.32,nan,131,2003.974127,experiment,130,-99,-99,-99000
fs,10,01M32,30,yes,Heeft de koning de nieuwe brug geopend?,het lint,nonNat_110_related,1,,,4.725,4.202,4.367,experiment,related,110,nonNat,5.687,21,219,de touwen,0.165,0.962,0.358,0,132,2016.479556,experiment,131,slash,0,1992.56891
fs,10,01M32,30,yes,,de wereld,Nat_132_unrelated,0,,,3.237,2.46,2.612,experiment,unrelated,132,Nat,5.454,12,129,het paradijs,0.152,2.217,0.625,nan,133,2026.72007,experiment,132,-99,-99,-99000
fs,10,01M32,30,yes,,de bibliotheek,nonNat_47_related,0,,,4.259,3.502,3.712,experiment,related,47,nonNat,4.981,21,219,het uitleenpunt,0.21,0.722,0.547,nan,134,2036.495445,experiment,133,-99,-99,-99000
fs,10,01M32,30,yes,,,Nat_319_control,0,kabinet,toeristen,1.984,1.188,1.291,experiment,control,319,Nat,4.486,55,155,,0.103,2.502,0.693,nan,135,2045.770808,experiment,134,-99,-99,-99000
fs,10,01M32,30,yes,,het hart,Nat_87_unrelated,0,,,6.3,5.783,5.916,experiment,unrelated,87,Nat,7.736,12,129,de neus,0.133,1.436,0.384,nan,136,2058.307289,experiment,135,-99,-99,-99000
fs,10,01M32,30,yes,,,Nat_322_control,0,directeur,winstmarge,2.661,1.9,2.007,experiment,control,322,Nat,4.224,55,155,,0.107,1.563,0.654,nan,137,2067.318678,experiment,136,-99,-99,-99000
fs,10,01M32,30,yes,Was de prinses opgesloten in de kelder?,de draak,nonNat_103_unrelated,1,,,4.457,3.74,3.949,experiment,unrelated,103,nonNat,6.314,22,229,het leger,0.209,1.857,0.508,0,138,2081.237965,experiment,137,slash,0,2795.506638
fs,10,01M32,30,yes,Maakte de toneelgroep na afloop van de voorstelling een buiging?,het publiek,nonNat_38_related,1,,,5.052,4.536,4.717,experiment,related,38,nonNat,5.577,21,219,de mensen,0.181,0.525,0.335,1,139,2093.645646,experiment,138,slash,1,2011.31893
fs,10,01M32,30,yes,Werd de spreker gelijk geholpen bij de dokter?,de wachtkamer,Nat_133_related,1,,,2.736,2.115,2.244,experiment,related,133,Nat,4.538,11,119,het halletje,0.129,1.802,0.492,0,140,2104.749259,experiment,139,z,1,1743.313605
fs,10,01M32,30,yes,,,Nat_318_control,0,onderzoek,invloed,4.884,4.173,4.326,experiment,control,318,Nat,4.896,55,155,,0.153,0.012,0.558,nan,141,2114.457505,experiment,140,-99,-99,-99000
fs,10,01M32,30,yes,,de zon,nonNat_121_related,0,,,3.414,2.952,3.084,experiment,related,121,nonNat,5.264,21,219,het zand,0.132,1.85,0.33,nan,142,2124.515885,experiment,141,-99,-99,-99000
fs,10,01M32,30,yes,,,nonNat_360_control,0,onvoldoende,Engels,3.656,2.965,3.153,experiment,control,360,nonNat,4.996,55,155,,0.188,1.34,0.503,nan,143,2134.299294,experiment,142,-99,-99,-99000
fs,10,01M32,30,yes,,,nonNat_334_control,0,boekenwinkels,jaren,5.39,4.902,5.122,experiment,control,334,nonNat,6.538,55,155,,0.22,1.148,0.268,nan,144,2145.625684,experiment,143,-99,-99,-99000
fs,10,01M32,30,yes,,,nonNat_331_control,0,oma,sjaals,1.547,0.951,1.198,experiment,control,331,nonNat,5.778,55,155,,0.247,4.231,0.349,nan,145,2156.18617,experiment,144,-99,-99,-99000
fs,10,01M32,30,yes,Leest de vader van de spreker graag de krant op werkdagen?,de krant,nonNat_161_related,1,,,2.819,2.322,2.542,experiment,related,161,nonNat,3.618,21,219,het magazine,0.22,0.799,0.277,0,146,2167.635808,experiment,145,z,1,3012.067823
fs,10,01M32,30,yes,,de gevangenis,nonNat_153_related,0,,,2.977,2.29,2.413,experiment,related,153,nonNat,3.525,21,219,het boevenhok,0.123,0.548,0.564,nan,147,2175.943945,experiment,146,-99,-99,-99000
fs,10,01M32,30,yes,,,nonNat_333_control,0,bevolking,parlement,2.984,2.326,2.417,experiment,control,333,nonNat,4.705,55,155,,0.091,1.721,0.567,nan,148,2185.441295,experiment,147,-99,-99,-99000
fs,10,01M32,30,yes,,,Nat_320_control,0,uitvinding,mensheid,2.055,1.427,1.527,experiment,control,320,Nat,3.843,55,155,,0.1,1.788,0.528,nan,149,2194.081632,experiment,148,-99,-99,-99000
fs,10,01M32,30,yes,,de apotheek,nonNat_54_related,0,,,2.925,2.215,2.357,experiment,related,54,nonNat,4.458,21,219,het kruidvat,0.142,1.533,0.568,nan,150,2203.327021,experiment,149,-99,-99,-99000
fs,10,01M32,30,yes,,,Nat_309_control,0,kinderen,bed,4.494,3.941,4.075,experiment,control,309,Nat,5.998,55,155,,0.134,1.504,0.419,nan,151,2268.554558,experiment,150,-99,-99,-99000
fs,10,01M32,30,yes,,de vergadering,nonNat_64_unrelated,0,,,3.449,3.071,3.179,experiment,unrelated,64,nonNat,4.1,22,229,het werk,0.108,0.651,0.27,nan,152,2277.446924,experiment,151,-99,-99,-99000
fs,10,01M32,30,yes,Zetten ze altijd een zwembad op als het warm is?,de tuin,Nat_40_related,1,,,2.857,2.475,2.627,experiment,related,40,Nat,3.502,11,119,het park,0.152,0.645,0.23,1,153,2288.792596,experiment,152,slash,1,3021.035265
fs,10,01M32,30,yes,,,Nat_304_control,0,vakken,studie,1.051,0.428,0.515,experiment,control,304,Nat,4.264,55,155,,0.087,3.213,0.536,nan,154,2297.84971,experiment,153,-99,-99,-99000
fs,10,01M32,30,yes,Is het belangrijk om goed op het verkeer te letten als je in de auto rijdt?,de weg,Nat_21_unrelated,1,,,2.817,2.353,2.445,experiment,unrelated,21,Nat,3.753,12,129,het verkeer,0.092,0.936,0.372,1,155,2308.808206,experiment,154,slash,1,2397.120118
fs,10,01M32,30,yes,Ging de zin over vleesproducten?,de koelkast,Nat_150_unrelated,1,,,3.097,2.394,2.509,experiment,unrelated,150,Nat,4.674,12,129,het vriesvak,0.115,1.577,0.588,0,156,2319.991902,experiment,155,z,1,1691.4549
fs,10,01M32,30,yes,,het bord,Nat_22_unrelated,0,,,2.883,2.142,2.28,experiment,unrelated,22,Nat,3.681,12,129,de antwoordvellen,0.138,0.798,0.603,nan,157,2328.457904,experiment,156,-99,-99,-99000
fs,10,01M32,30,yes,,de thee,nonNat_7_related,0,,,6.083,5.601,5.833,experiment,related,7,nonNat,6.935,21,219,het drankje,0.232,0.852,0.25,nan,158,2340.17636,experiment,157,-99,-99,-99000
fs,10,01M32,30,yes,Zijn Jim en Roos vegetarisch?,het restaurant,Nat_124_unrelated,1,,,4.007,3.465,3.628,experiment,unrelated,124,Nat,5.129,12,129,de bistro,0.163,1.122,0.379,0,159,2352.575453,experiment,158,z,1,2463.877079
fs,10,01M32,30,yes,,,Nat_317_control,0,celstraf,raketwerper,0.614,0.01,0.071,experiment,control,317,Nat,5.224,55,155,,0.061,4.61,0.543,nan,160,2362.597275,experiment,159,-99,-99,-99000
fs,10,01M32,30,yes,,de spiegel,nonNat_74_related,0,,,4.793,4.115,4.251,experiment,related,74,nonNat,5.58,21,219,het raam,0.136,0.787,0.542,nan,161,2372.972661,experiment,160,-99,-99,-99000
fs,10,01M32,30,yes,,,Nat_311_control,0,land,skivakantie,3.946,3.47,3.589,experiment,control,311,Nat,6.002,55,155,,0.119,2.056,0.357,nan,162,2383.768114,experiment,161,-99,-99,-99000
fs,10,01M32,30,yes,,de film,nonNat_157_related,0,,,4.459,4.098,4.182,experiment,related,157,nonNat,5.383,21,219,het programma,0.084,0.924,0.277,nan,163,2398.442661,experiment,162,-99,-99,-99000
fs,10,01M32,30,yes,,het balkon,nonNat_159_unrelated,0,,,5.314,4.895,5.086,experiment,unrelated,159,nonNat,5.75,22,229,de bank,0.191,0.436,0.228,nan,164,2409.378111,experiment,163,-99,-99,-99000
fs,10,01M32,30,yes,,de kerk,Nat_98_unrelated,0,,,2.912,2.217,2.398,experiment,unrelated,98,Nat,3.503,12,129,het kapelletje,0.181,0.591,0.514,nan,165,2419.5065,experiment,164,-99,-99,-99000
fs,10,01M32,30,yes,Is er een muizenplaag in het studentenhuis?,de muizen,nonNat_49_related,1,,,3.237,2.763,2.897,experiment,related,49,nonNat,3.707,21,219,het knaagdier,0.134,0.47,0.34,1,166,2431.26916,experiment,165,slash,1,3242.449952
fs,10,01M32,30,yes,Betalen de meeste mensen huur per jaar?,de maand,Nat_92_related,1,,,3.024,2.549,2.686,experiment,related,92,Nat,3.748,11,119,het jaar,0.137,0.724,0.338,0,167,2441.837101,experiment,166,z,1,2004.283746
fs,10,01M32,30,yes,,,nonNat_341_control,0,jongens,giletjes,6.264,5.196,5.48,experiment,control,341,nonNat,6.315,55,155,,0.284,0.051,0.784,nan,168,2452.944801,experiment,167,-99,-99,-99000
fs,10,01M32,30,yes,Verspreidt de koude lucht zich vanuit Rusland?,het land,Nat_160_unrelated,1,,,4.132,3.488,3.638,experiment,unrelated,160,Nat,4.623,12,129,de provincies,0.15,0.491,0.494,0,169,2464.364377,experiment,168,z,1,1988.688534
fs,10,01M32,30,yes,,de economie,nonNat_154_related,0,,,6.155,5.543,5.695,experiment,related,154,nonNat,6.826,21,219,het geluk,0.152,0.671,0.46,nan,170,2475.9827,experiment,169,-99,-99,-99000
fs,10,01M32,30,yes,,de airco,Nat_90_unrelated,0,,,3.899,3.322,3.502,experiment,unrelated,90,Nat,4.302,12,129,het ventiel,0.18,0.403,0.397,nan,171,2485.085086,experiment,170,-99,-99,-99000
fs,10,01M32,30,yes,Heeft deze zin iets te maken met hengelsport?,het net,Nat_89_unrelated,1,,,3.607,2.987,3.134,experiment,unrelated,89,Nat,4.8,12,129,de sloot,0.147,1.193,0.473,0,172,2496.787614,experiment,171,z,1,2083.472403
fs,10,01M32,30,yes,Bergt de juwelier de sieraden 's nachts op op een veilige plek?,de kluis,Nat_44_related,1,,,3.142,2.657,2.805,experiment,related,44,Nat,4.223,11,119,het doosje,0.148,1.081,0.337,1,173,2509.123456,experiment,172,slash,1,3280.614603
fs,10,01M32,30,yes,,het bos,nonNat_25_unrelated,0,,,4.118,3.441,3.606,experiment,unrelated,25,nonNat,5.767,22,229,de straat,0.165,1.649,0.512,nan,174,2519.692407,experiment,173,-99,-99,-99000
fs,10,01M32,30,yes,,de dierenarts,nonNat_152_unrelated,0,,,2.553,2.026,2.199,experiment,unrelated,152,nonNat,3.223,22,229,het asiel,0.173,0.67,0.354,nan,175,2527.715707,experiment,174,-99,-99,-99000
fs,10,01M32,30,yes,Was het rustig op de weg naar Zandvoort?,het strand,nonNat_144_related,1,,,5.223,4.677,4.773,experiment,related,144,nonNat,5.935,21,219,de zee,0.096,0.712,0.45,0,176,2540.442608,experiment,175,z,1,1971.405202
fs,10,01M32,30,yes,Kijken de ouders elke avond het achtuurjournaal?,het journaal,Nat_33_unrelated,1,,,4.673,3.857,3.989,experiment,unrelated,33,Nat,7.072,12,129,de nieuwsberichten,0.132,2.399,0.684,1,177,2554.234425,experiment,176,slash,1,1903.300046
fs,10,01M32,30,yes,Is het hip om geld in een sok te bewaren?,de bank,Nat_148_unrelated,1,,,3.804,3.339,3.43,experiment,unrelated,148,Nat,4.139,12,129,het matras,0.091,0.335,0.374,0,178,2565.937858,experiment,177,z,1,2752.919534
fs,10,01M32,30,yes,,,nonNat_349_control,0,horeca,leeftijdsgrens,0.77,0.065,0.152,experiment,control,349,nonNat,6.469,55,155,,0.087,5.699,0.618,nan,179,2577.20465,experiment,178,-99,-99,-99000
fs,11,02F21,30,yes,Ging de zin over vleesproducten?,de koelkast,Nat_150_unrelated,1,,,3.097,2.394,2.509,experiment,unrelated,150,Nat,4.674,12,129,het vriesvak,0.115,1.577,0.588,0,1,286.354552,experiment,0,z,1,3199.139529
fs,11,02F21,30,yes,,,nonNat_349_control,0,horeca,leeftijdsgrens,0.77,0.065,0.152,experiment,control,349,nonNat,6.469,55,155,,0.087,5.699,0.618,nan,2,297.6259589,experiment,1,-99,-99,-99000
fs,11,02F21,30,yes,,,Nat_303_control,0,studenten,studie,1.034,0.179,0.311,experiment,control,303,Nat,4.896,55,155,,0.132,3.862,0.723,nan,3,307.3211962,experiment,2,-99,-99,-99000
fs,11,02F21,30,yes,,het woordenboek,nonNat_62_related,0,,,3.469,2.79,2.929,experiment,related,62,nonNat,4.926,21,219,de encyclopedie,0.139,1.457,0.54,nan,4,317.0524633,experiment,3,-99,-99,-99000
fs,11,02F21,30,yes,,het lijf,Nat_101_unrelated,0,,,3.096,2.649,2.791,experiment,unrelated,101,Nat,4.149,12,129,de maag,0.142,1.053,0.305,nan,5,325.993734,experiment,4,-99,-99,-99000
fs,11,02F21,30,yes,Gaat de spreker in de zomer graag zwemmen?,het zwembad,Nat_6_related,1,,,3.824,3.175,3.309,experiment,related,6,Nat,4.823,11,119,de badkuip,0.134,0.999,0.515,1,6,340.9442445,experiment,5,slash,1,5306.403865
fs,11,02F21,30,yes,Staan de boeken die de spreker gelezen heeft op de onderste plank in de kast?,de kast,Nat_29_unrelated,1,,,2.477,1.994,2.14,experiment,unrelated,29,Nat,3.201,12,129,het bureau,0.146,0.724,0.337,1,7,352.9997792,experiment,6,slash,1,4036.479198
fs,11,02F21,30,yes,,,Nat_315_control,0,ruimtemissies,jaar,2.069,1.344,1.479,experiment,control,315,Nat,6.144,55,155,,0.135,4.075,0.59,nan,8,363.9427417,experiment,7,-99,-99,-99000
fs,11,02F21,30,yes,Heeft de werknemer zijn contract getekend voordat er onderhandeld werd?,het contract,nonNat_111_unrelated,1,,,3.895,3.285,3.508,experiment,unrelated,111,nonNat,5.26,22,229,de brief,0.223,1.365,0.387,0,9,379.4389763,experiment,8,z,1,5410.602376
fs,11,02F21,30,yes,Was de prinses opgesloten in de kelder?,de draak,nonNat_103_related,1,,,4.354,3.74,3.926,experiment,related,103,nonNat,6.493,21,219,het leger,0.186,2.139,0.428,0,10,392.9583968,experiment,9,z,1,2215.699269
fs,11,02F21,30,yes,,het geld,nonNat_156_related,0,,,5.335,4.873,5.042,experiment,related,156,nonNat,5.808,21,219,de briefjes,0.169,0.473,0.293,nan,11,403.5618475,experiment,10,-99,-99,-99000
fs,11,02F21,30,yes,,,nonNat_344_control,0,lezen,saai,3.06,2.309,2.766,experiment,control,344,nonNat,3.692,55,155,,0.457,0.632,0.294,nan,12,412.0490532,experiment,11,-99,-99,-99000
fs,11,02F21,30,yes,,,nonNat_338_control,0,tv,kijken,0.792,0.33,0.445,experiment,control,338,nonNat,4.686,55,155,,0.115,3.894,0.347,nan,13,421.531318,experiment,12,-99,-99,-99000
fs,11,02F21,30,yes,Is er een muizenplaag in het studentenhuis?,de muizen,Nat_49_related,1,,,2.721,2.226,2.4,experiment,related,49,Nat,3.211,11,119,het knaagdier,0.174,0.49,0.321,1,14,433.2048121,experiment,13,slash,1,3638.522334
fs,11,02F21,30,yes,,de wolf,nonNat_79_unrelated,0,,,4.894,4.508,4.711,experiment,unrelated,79,nonNat,5.387,22,229,het dier,0.203,0.493,0.183,nan,15,443.3838923,experiment,14,-99,-99,-99000
fs,11,02F21,30,yes,Was het lekker weer om te gaan picknicken?,het eten,Nat_102_unrelated,1,,,3.731,3.218,3.387,experiment,unrelated,102,Nat,4.427,12,129,de pasta,0.169,0.696,0.344,0,16,455.4684279,experiment,15,z,1,2841.108349
fs,11,02F21,30,yes,Werd het bestek in de onderste lade bewaard?,het bestek,Nat_151_unrelated,1,,,3.292,2.775,2.837,experiment,unrelated,151,Nat,4.222,12,129,de glazen,0.062,0.93,0.455,0,17,467.2518933,experiment,16,z,1,2734.971383
fs,11,02F21,30,yes,,,Nat_316_control,0,amateurs,stunt,4.114,3.541,3.686,experiment,control,316,Nat,4.12,55,155,,0.145,0.006,0.428,nan,18,476.1647795,experiment,17,-99,-99,-99000
fs,11,02F21,30,yes,Werd de spreker gelijk geholpen bij de dokter?,de wachtkamer,Nat_133_related,1,,,2.736,2.115,2.244,experiment,related,133,Nat,4.538,11,119,het halletje,0.129,1.802,0.492,0,19,487.691027,experiment,18,z,1,2068.118014
fs,11,02F21,30,yes,,de balk,Nat_95_unrelated,0,,,4.249,3.704,3.825,experiment,unrelated,95,Nat,5.205,12,129,het hout,0.121,0.956,0.424,nan,20,497.6923627,experiment,19,-99,-99,-99000
fs,11,02F21,30,yes,Heb je de bus gehaald?,de auto,nonNat_146_related,1,,,3.823,3.372,3.555,experiment,related,146,nonNat,4.72,21,219,het taxibedrijf,0.183,0.897,0.268,0,21,508.6581961,experiment,20,z,1,1427.628614
fs,11,02F21,30,yes,,de spiegel,Nat_74_unrelated,0,,,3.048,2.697,2.836,experiment,unrelated,74,Nat,3.651,12,129,het raam,0.139,0.603,0.212,nan,22,517.1109083,experiment,21,-99,-99,-99000
fs,11,02F21,30,yes,Heeft Michael nieuwe boxen gekocht voor zijn tv?,het geluid,nonNat_69_unrelated,1,,,3.823,3.339,3.422,experiment,unrelated,69,nonNat,4.916,22,229,de muziek,0.083,1.093,0.401,1,23,531.7215894,experiment,22,slash,1,4870.326975
fs,11,02F21,30,yes,Was de spreker ziek?,de dokter,Nat_13_related,1,,,3.481,3.091,3.231,experiment,related,13,Nat,4.256,11,119,het ziekenhuis,0.14,0.775,0.25,1,24,543.2250625,experiment,23,slash,1,2430.409563
fs,11,02F21,30,yes,,,Nat_308_control,0,telefoon,bedrijf,3.52,2.694,2.824,experiment,control,308,Nat,4.603,55,155,,0.13,1.083,0.696,nan,25,552.6328497,experiment,24,-99,-99,-99000
fs,11,02F21,30,yes,Is de student vroeg naar bed gegaan voor zijn tentamen de volgende morgen?,het tentamen,Nat_118_unrelated,1,,,2.121,1.63,1.779,experiment,unrelated,118,Nat,3.37,12,129,de opdracht,0.149,1.249,0.342,0,26,564.3440403,experiment,25,z,1,3511.860396
fs,11,02F21,30,yes,,,Nat_312_control,0,landen,vakantie,2.688,2.182,2.31,experiment,control,312,Nat,5.376,55,155,,0.128,2.688,0.378,nan,27,574.5324812,experiment,26,-99,-99,-99000
fs,11,02F21,30,yes,Betalen de meeste mensen huur per jaar?,de maand,Nat_92_unrelated,1,,,2.951,2.549,2.7,experiment,unrelated,92,Nat,3.797,12,129,het jaar,0.151,0.846,0.251,0,28,586.2471269,experiment,27,z,1,3089.3418
fs,11,02F21,30,yes,,de trein,nonNat_143_related,0,,,5.937,5.502,5.657,experiment,related,143,nonNat,6.577,21,219,het fietsje,0.155,0.64,0.28,nan,29,597.6181015,experiment,28,-99,-99,-99000
fs,11,02F21,30,yes,,de wereld,nonNat_132_unrelated,0,,,3.627,2.754,2.954,experiment,unrelated,132,nonNat,6.274,22,229,het paradijs,0.2,2.647,0.673,nan,30,608.6864096,experiment,29,-99,-99,-99000
fs,11,02F21,30,yes,,de dierenarts,Nat_152_unrelated,0,,,2.079,1.635,1.751,experiment,unrelated,152,Nat,2.657,12,129,het asiel,0.116,0.578,0.328,nan,31,723.011516,experiment,30,-99,-99,-99000
fs,11,02F21,30,yes,,de apotheek,nonNat_54_unrelated,0,,,3.032,2.215,2.344,experiment,unrelated,54,nonNat,4.257,22,229,het kruidvat,0.129,1.225,0.688,nan,32,732.072737,experiment,31,-99,-99,-99000
fs,11,02F21,30,yes,Ging de zanger in een helicopter terug naar het hotel?,het hotel,Nat_93_unrelated,1,,,3.358,2.91,3.022,experiment,unrelated,93,Nat,4.122,12,129,de zaal,0.112,0.764,0.336,0,33,744.8413836,experiment,32,z,1,3816.581759
fs,11,02F21,30,yes,,,nonNat_337_control,0,film,personages,5.353,4.52,4.735,experiment,control,337,nonNat,8.055,55,155,,0.215,2.702,0.618,nan,34,757.7004549,experiment,33,-99,-99,-99000
fs,11,02F21,30,yes,,de pan,Nat_108_unrelated,0,,,4.323,3.809,3.979,experiment,unrelated,108,Nat,5.884,12,129,het vuur,0.17,1.561,0.344,nan,35,768.3847404,experiment,34,-99,-99,-99000
fs,11,02F21,30,yes,,,Nat_300_control,0,conferentie,Londen,1.205,0.66,0.783,experiment,control,300,Nat,2.657,55,155,,0.123,1.452,0.422,nan,36,775.8438921,experiment,35,-99,-99,-99000
fs,11,02F21,30,yes,,de meterkast,nonNat_116_related,0,,,4.963,4.202,4.315,experiment,related,116,nonNat,5.532,21,219,het kabinet,0.113,0.569,0.648,nan,37,786.1661771,experiment,36,-99,-99,-99000
fs,11,02F21,30,yes,,,Nat_318_control,0,onderzoek,invloed,4.884,4.173,4.326,experiment,control,318,Nat,4.896,55,155,,0.153,0.012,0.558,nan,38,795.8694686,experiment,37,-99,-99,-99000
fs,11,02F21,30,yes,,,nonNat_340_control,0,salade,pompoen,3.964,3.096,3.307,experiment,control,340,nonNat,6.734,55,155,,0.211,2.77,0.657,nan,39,807.4037884,experiment,38,-99,-99,-99000
fs,11,02F21,30,yes,Heeft de koning de nieuwe brug geopend?,het lint,nonNat_110_unrelated,1,,,4.724,4.202,4.401,experiment,unrelated,110,nonNat,5.591,22,229,de touwen,0.199,0.867,0.323,0,40,821.3823052,experiment,39,slash,0,3562.288191
